search_id,run_order,priority,research_theme,catalog_name,catalog_slug,source_type,query_mode,http_method,endpoint_template,search_term,search_expression,request_parameters_json,geography_scope,time_scope,expected_record_type,what_are_we_expecting,downstream_use,auth_requirement,auth_env_var,pagination_strategy,rate_limit_note,dedupe_key_hint,join_keys_expected,requires_schema_discovery,source_docs_url,notes
NLCD-0008,301,P2,ecology_climate,USGS Annual National Land Cover Database,usgs_annual_nlcd,geospatial_raster_product,download_manifest,GET,https://www.usgs.gov/centers/eros/science/annual-nlcd-data-access,county zonal statistics,county zonal statistics,"{""product_or_derived_feature"":""county zonal statistics"",""target_resolution"":""30m"",""derive_county_features"":true}",United States,All available; preserve source vintage,raster_asset_or_derived_area_feature,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,Download selected annual products; process locally with a reproducible zonal-statistics pipeline.,Throttle conservatively and retry 429/5xx with exponential backoff.,product + vintage + tile/asset id,county FIPS after zonal aggregation; raster year,true,https://www.usgs.gov/centers/eros/science/annual-national-land-cover-database,Heavy geospatial work. Defer until a specific ecological hypothesis justifies the computation.
EPA-0001,302,P2,ecology_climate,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,forest and woodland cover,forest and woodland cover,"{""layer_search_term"":""forest and woodland cover"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0002,303,P2,ecology_climate,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,tree cover,tree cover,"{""layer_search_term"":""tree cover"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0003,304,P2,ecology_climate,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,green space,green space,"{""layer_search_term"":""green space"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0004,305,P2,ecology_climate,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,land use mix,land use mix,"{""layer_search_term"":""land use mix"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0005,306,P2,ecology_climate,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,road density,road density,"{""layer_search_term"":""road density"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0006,307,P2,equity_context,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,population density,population density,"{""layer_search_term"":""population density"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0007,308,P2,equity_context,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,recreation access,recreation access,"{""layer_search_term"":""recreation access"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Area-level or population-level access, vulnerability, insurance, transportation, language, and digital-access context.",Test whether proposed tools could reduce or worsen disparities.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
EPA-0008,309,P2,ecology_climate,EPA EnviroAtlas Web Services,epa_enviroatlas,geospatial_layer_catalog,geospatial_layer_search,GET,https://www.epa.gov/enviroatlas/enviroatlas-web-services,ecosystem services human health,ecosystem services human health,"{""layer_search_term"":""ecosystem services human health"",""preferred_formats"":[""GeoJSON"",""CSV"",""WFS"",""ArcGIS REST""]}",United States,All available; preserve source vintage,geospatial_layer_metadata,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Enumerate services/layers, then use the selected service's ArcGIS REST or OGC pagination.",Throttle conservatively and retry 429/5xx with exponential backoff.,service URL + layer id + vintage,"geometry, GEOID/FIPS if present, year",true,https://www.epa.gov/enviroatlas/enviroatlas-web-services,Select only layers tied to a defensible hypothesis; do not ingest the entire catalog.
FDAL-0001,310,P1,treatment,openFDA Drug Label API,openfda_drug_label,regulated_drug_label_records,record_search,GET,https://api.fda.gov/drug/label.json,doxycycline,"openfda.generic_name:""doxycycline""","{""search"":""openfda.generic_name:\""doxycycline\"""",""limit"":100,""api_key"":""${OPENFDA_API_KEY}""}",United States,All available; preserve source vintage,drug_label,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",optional_recommended,OPENFDA_API_KEY,Use skip/limit within openFDA limits; split broad queries by date or drug when necessary.,"Public access works without a key, but a key provides higher quotas.",set_id or application number + effective_time,"generic/brand name, NDC, application number, RxCUI where available",false,https://open.fda.gov/apis/drug/label/,"Use labels for official product information, not proof of comparative effectiveness."
FDAE-0001,311,P2,treatment,openFDA Drug Adverse Event API,openfda_drug_event,spontaneous_adverse_event_reports,record_search,GET,https://api.fda.gov/drug/event.json,doxycycline adverse events,"patient.drug.openfda.generic_name:""doxycycline""","{""search"":""patient.drug.openfda.generic_name:\""doxycycline\"""",""limit"":100,""api_key"":""${OPENFDA_API_KEY}""}",United States,All available; preserve source vintage,adverse_event_report,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",optional_recommended,OPENFDA_API_KEY,Use skip/limit; use count endpoints for aggregate exploration before pulling reports.,"Public access works without a key, but a key provides higher quotas.",safetyreportid,"drug name, NDC/application number, reaction term, report date",false,https://open.fda.gov/apis/drug/event/,Spontaneous reports are signal-generating and cannot establish incidence or causation.
